,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.4552,0.307,-1.485,0.139,-1.059,0.149
mkt-rf,0.9798,0.027,36.471,0.0,0.927,1.033
FX Factor,0.016,0.011,1.48,0.14,-0.005,0.037
