,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0815,0.205,-0.398,0.691,-0.485,0.322
mkt-rf,0.9939,0.049,20.391,0.0,0.898,1.09
FX Factor,0.0027,0.008,0.356,0.722,-0.012,0.018
