,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1835,0.094,-1.949,0.053,-0.369,0.002
mkt-rf,1.0098,0.015,65.613,0.0,0.979,1.04
FX Factor,0.0062,0.003,2.032,0.043,0.0,0.012
