,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0289,0.06,-0.48,0.632,-0.148,0.09
mkt-rf,0.994,0.01,100.791,0.0,0.975,1.013
FX Factor,0.0008,0.002,0.4,0.69,-0.003,0.005
