,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0445,0.071,0.629,0.53,-0.095,0.184
mkt-rf,0.9617,0.017,57.196,0.0,0.929,0.995
FX Factor,-0.0021,0.003,-0.786,0.433,-0.007,0.003
