,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0424,0.064,-0.668,0.505,-0.168,0.083
mkt-rf,0.9935,0.01,95.701,0.0,0.973,1.014
FX Factor,0.0012,0.002,0.574,0.567,-0.003,0.005
