,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0539,0.078,0.691,0.49,-0.1,0.207
mkt-rf,0.9704,0.019,52.332,0.0,0.934,1.007
FX Factor,-0.0023,0.003,-0.782,0.435,-0.008,0.003
