,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0152,0.052,0.291,0.772,-0.088,0.118
mkt-rf,0.9929,0.009,116.295,0.0,0.976,1.01
FX Factor,-0.0007,0.002,-0.41,0.682,-0.004,0.003
