,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3039,0.164,-1.849,0.066,-0.628,0.02
mkt-rf,0.9878,0.014,68.547,0.0,0.959,1.016
FX Factor,0.0107,0.006,1.844,0.066,-0.001,0.022
