,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1138,0.056,-2.034,0.043,-0.224,-0.004
mkt-rf,1.0152,0.009,113.539,0.0,0.998,1.033
FX Factor,0.0044,0.002,1.989,0.048,4.21e-05,0.009
