,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1522,0.128,-1.192,0.234,-0.404,0.099
mkt-rf,1.0055,0.021,48.17,0.0,0.964,1.047
FX Factor,0.005,0.004,1.208,0.228,-0.003,0.013
