,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1935,0.095,2.041,0.042,0.007,0.38
mkt-rf,0.9548,0.023,42.344,0.0,0.91,0.999
FX Factor,-0.0072,0.003,-2.066,0.04,-0.014,-0.0
