,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2661,0.223,-1.192,0.234,-0.706,0.174
mkt-rf,0.9693,0.02,49.536,0.0,0.931,1.008
FX Factor,0.009,0.008,1.145,0.253,-0.007,0.025
