,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0408,0.092,0.444,0.657,-0.14,0.222
mkt-rf,0.9683,0.022,44.26,0.0,0.925,1.011
FX Factor,-0.0019,0.003,-0.546,0.586,-0.009,0.005
