,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0634,0.076,-0.835,0.404,-0.213,0.086
mkt-rf,0.9787,0.012,78.884,0.0,0.954,1.003
FX Factor,0.0015,0.002,0.614,0.54,-0.003,0.006
