,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2542,0.117,-2.176,0.031,-0.484,-0.024
mkt-rf,0.9861,0.01,96.306,0.0,0.966,1.006
FX Factor,0.0089,0.004,2.155,0.032,0.001,0.017
