,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0898,0.068,-1.322,0.187,-0.224,0.044
mkt-rf,0.9877,0.011,88.989,0.0,0.966,1.01
FX Factor,0.0026,0.002,1.199,0.232,-0.002,0.007
