,Date,Individual Return,Weighted Return,FX Factor,risk-free,mkt-rf,risk premium,const,[mkt-rf],FX factor
1,2019-01-03,-0.0017921694108446102,-0.006459998370716091,30.905,0.842,-0.8484599983707161,-0.8437921694108446,-0.08978951217601794,0.9877316816588086,0.002627743729927936
2,2019-01-04,0.0017953870485937265,-0.011578728833594454,30.787,0.85,-0.8615787288335944,-0.8482046129514063,-0.08978951217601794,0.9877316816588086,0.002627743729927936
3,2019-01-07,0.005376357832281158,0.02214653053959892,30.805,0.87,-0.8478534694604011,-0.8646236421677188,-0.08978951217601794,0.9877316816588086,0.002627743729927936
4,2019-01-08,-0.0017825855928308824,-0.002784083486050082,30.838,0.88,-0.8827840834860501,-0.8817825855928308,-0.08978951217601794,0.9877316816588086,0.002627743729927936
5,2019-01-09,0.0017857688787061897,0.018268222016136537,30.783,0.88,-0.8617317779838635,-0.8782142311212938,-0.08978951217601794,0.9877316816588086,0.002627743729927936
6,2019-01-10,0.0035650215896905636,-0.001809260683056535,30.787,0.88,-0.8818092606830565,-0.8764349784103095,-0.08978951217601794,0.9877316816588086,0.002627743729927936
7,2019-01-11,-0.005328610570793514,0.003982223404551455,30.796,0.88,-0.8760177765954485,-0.8853286105707935,-0.08978951217601794,0.9877316816588086,0.002627743729927936
8,2019-01-14,-0.005357156773003539,-0.00524424268028445,30.835,0.86,-0.8652442426802844,-0.8653571567730035,-0.08978951217601794,0.9877316816588086,0.002627743729927936
9,2019-01-15,-0.0035906234269081146,0.010076029926718189,30.826,0.875,-0.8649239700732818,-0.8785906234269081,-0.08978951217601794,0.9877316816588086,0.002627743729927936
10,2019-01-16,0.0,-0.004306577230133057,30.797,0.875,-0.8793065772301331,-0.875,-0.08978951217601794,0.9877316816588086,0.002627743729927936
11,2019-01-17,-0.0018017812313535187,0.0025953824816034032,30.824,0.875,-0.8724046175183966,-0.8768017812313535,-0.08978951217601794,0.9877316816588086,0.002627743729927936
12,2019-01-18,0.0036100670136962436,0.004791956177568224,30.864,0.875,-0.8702080438224318,-0.8713899329863037,-0.08978951217601794,0.9877316816588086,0.002627743729927936
13,2019-01-21,-0.0035970813091166184,0.00542298670836594,30.885,0.875,-0.8695770132916341,-0.8785970813091166,-0.08978951217601794,0.9877316816588086,0.002627743729927936
14,2019-01-22,0.0,0.0005318589011711339,30.889,0.875,-0.8744681410988289,-0.875,-0.08978951217601794,0.9877316816588086,0.002627743729927936
15,2019-01-23,0.0,-0.004877354539005174,30.841,0.85,-0.8548773545390052,-0.85,-0.08978951217601794,0.9877316816588086,0.002627743729927936
16,2019-01-24,0.0,0.0031198941078760534,30.862,0.86,-0.8568801058921239,-0.86,-0.08978951217601794,0.9877316816588086,0.002627743729927936
17,2019-01-25,0.0,0.009364089256548969,30.708,0.87,-0.860635910743451,-0.87,-0.08978951217601794,0.9877316816588086,0.002627743729927936
18,2019-01-28,-0.001805109249935145,0.004385299427038136,30.779,0.87,-0.8656147005729619,-0.8718051092499352,-0.08978951217601794,0.9877316816588086,0.002627743729927936
19,2019-01-29,0.00180837356177885,-0.00816314190556533,30.787,0.89,-0.8981631419055653,-0.8881916264382211,-0.08978951217601794,0.9877316816588086,0.002627743729927936
20,2019-01-30,0.007220209770479511,6.745363889759659e-05,30.712,0.87,-0.8699325463611024,-0.8627797902295204,-0.08978951217601794,0.9877316816588086,0.002627743729927936
21,2019-02-11,0.007168452042999433,0.007248122388437084,30.862,0.825,-0.8177518776115629,-0.8178315479570005,-0.08978951217601794,0.9877316816588086,0.002627743729927936
22,2019-02-12,-0.005338091975950437,0.009345051790488945,30.79,0.838,-0.828654948209511,-0.8433380919759504,-0.08978951217601794,0.9877316816588086,0.002627743729927936
23,2019-02-13,-0.005366740128366683,-0.000709085011478594,30.825,0.838,-0.8387090850114786,-0.8433667401283667,-0.08978951217601794,0.9877316816588086,0.002627743729927936
24,2019-02-14,-0.005395697434307908,-0.0001556216280770295,30.82,0.84,-0.840155621628077,-0.8453956974343079,-0.08978951217601794,0.9877316816588086,0.002627743729927936
25,2019-02-15,0.003616671243498881,-0.0024015728748776333,30.812,0.82,-0.8224015728748776,-0.8163833287565011,-0.08978951217601794,0.9877316816588086,0.002627743729927936
26,2019-02-18,0.005405419300675106,0.007998187522528566,30.818,0.825,-0.8170018124774714,-0.8195945806993249,-0.08978951217601794,0.9877316816588086,0.002627743729927936
27,2019-02-19,0.03942652383656005,0.0006879545955742472,30.776,0.825,-0.8243120454044257,-0.7855734761634399,-0.08978951217601794,0.9877316816588086,0.002627743729927936
28,2019-02-20,0.0,0.011839747808610301,30.785,0.83,-0.8181602521913897,-0.83,-0.08978951217601794,0.9877316816588086,0.002627743729927936
29,2019-02-21,-0.0017241905702287156,0.0045821850539200515,30.801,0.82,-0.8154178149460799,-0.8217241905702287,-0.08978951217601794,0.9877316816588086,0.002627743729927936
30,2019-02-22,-0.005181288195811862,0.0003284692566118963,30.746,0.83,-0.8296715307433881,-0.8351812881958118,-0.08978951217601794,0.9877316816588086,0.002627743729927936
31,2019-02-25,0.013888875735394662,0.006588229506738985,30.733,0.83,-0.823411770493261,-0.8161111242646053,-0.08978951217601794,0.9877316816588086,0.002627743729927936
32,2019-02-26,0.01541092654602351,5.967870115086704e-05,30.756,0.83,-0.8299403212988491,-0.8145890734539765,-0.08978951217601794,0.9877316816588086,0.002627743729927936
33,2019-02-27,0.016863426574574594,-0.00022902096965615737,30.782,0.825,-0.8252290209696561,-0.8081365734254253,-0.08978951217601794,0.9877316816588086,0.002627743729927936
34,2019-03-04,-0.0033167813213083107,-0.003781826590377735,30.823,0.84,-0.8437818265903777,-0.8433167813213083,-0.08978951217601794,0.9877316816588086,0.002627743729927936
35,2019-03-05,0.00831951251288698,-0.004311172466996305,30.831,0.835,-0.8393111724669963,-0.826680487487113,-0.08978951217601794,0.9877316816588086,0.002627743729927936
36,2019-03-06,0.0,0.005035353419531541,30.828,0.835,-0.8299646465804684,-0.835,-0.08978951217601794,0.9877316816588086,0.002627743729927936
37,2019-03-07,-0.0016501461630241375,-0.0043902715911279255,30.905,0.835,-0.8393902715911279,-0.8366501461630241,-0.08978951217601794,0.9877316816588086,0.002627743729927936
