,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0577,0.077,-0.753,0.452,-0.209,0.093
mkt-rf,0.9973,0.018,54.743,0.0,0.961,1.033
FX Factor,0.0019,0.003,0.684,0.495,-0.004,0.007
