,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0622,0.112,-0.556,0.579,-0.283,0.158
mkt-rf,0.9837,0.01,100.199,0.0,0.964,1.003
FX Factor,0.002,0.004,0.495,0.621,-0.006,0.01
