,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2953,0.165,-1.793,0.074,-0.62,0.029
mkt-rf,1.0022,0.027,37.222,0.0,0.949,1.055
FX Factor,0.0096,0.005,1.814,0.071,-0.001,0.02
