,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1174,0.192,0.61,0.542,-0.262,0.496
mkt-rf,0.9993,0.017,59.256,0.0,0.966,1.032
FX Factor,-0.0043,0.007,-0.627,0.531,-0.018,0.009
