,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0246,0.119,0.206,0.837,-0.21,0.259
mkt-rf,1.0076,0.019,51.834,0.0,0.969,1.046
FX Factor,-0.0006,0.004,-0.166,0.868,-0.008,0.007
