,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0463,0.049,-0.942,0.347,-0.143,0.051
mkt-rf,0.994,0.008,123.76,0.0,0.978,1.01
FX Factor,0.0014,0.002,0.857,0.392,-0.002,0.004
