,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1066,0.099,-1.077,0.283,-0.301,0.088
mkt-rf,0.9807,0.009,113.092,0.0,0.964,0.998
FX Factor,0.0035,0.003,1.013,0.312,-0.003,0.01
