,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0363,0.124,0.292,0.77,-0.208,0.281
mkt-rf,0.9893,0.011,90.883,0.0,0.968,1.011
FX Factor,-0.0015,0.004,-0.338,0.735,-0.01,0.007
