,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0628,0.064,-0.979,0.329,-0.189,0.064
mkt-rf,0.9957,0.01,94.902,0.0,0.975,1.016
FX Factor,0.0019,0.002,0.905,0.366,-0.002,0.006
