,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0572,0.102,-0.563,0.574,-0.257,0.143
mkt-rf,0.9858,0.009,110.689,0.0,0.968,1.003
FX Factor,0.0018,0.004,0.502,0.616,-0.005,0.009
