,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0197,0.045,0.442,0.659,-0.068,0.108
mkt-rf,0.9972,0.007,139.787,0.0,0.983,1.011
FX Factor,-0.0007,0.002,-0.424,0.672,-0.004,0.003
