,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0271,0.169,0.16,0.873,-0.306,0.36
mkt-rf,0.9942,0.015,67.127,0.0,0.965,1.023
FX Factor,-0.0011,0.006,-0.185,0.854,-0.013,0.011
