,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1252,0.111,-1.127,0.261,-0.344,0.094
mkt-rf,1.0238,0.026,38.737,0.0,0.972,1.076
FX Factor,0.0045,0.004,1.108,0.269,-0.004,0.013
