,coef,std err,t,P>|t|,[0.025,0.975]
const,0.3049,0.16,1.911,0.057,-0.009,0.619
mkt-rf,0.9843,0.038,25.927,0.0,0.91,1.059
FX Factor,-0.0105,0.006,-1.789,0.075,-0.022,0.001
