,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.5603,0.492,-1.138,0.256,-1.53,0.41
mkt-rf,0.9934,0.043,23.017,0.0,0.908,1.078
FX Factor,0.0202,0.017,1.16,0.247,-0.014,0.054
