,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0583,0.061,-0.962,0.337,-0.178,0.061
mkt-rf,1.0102,0.01,102.039,0.0,0.991,1.03
FX Factor,0.0021,0.002,1.051,0.295,-0.002,0.006
