,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1958,0.101,-1.94,0.054,-0.395,0.003
mkt-rf,1.0368,0.016,64.296,0.0,1.005,1.069
FX Factor,0.008,0.004,2.006,0.046,0.0,0.016
