,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0524,0.085,0.62,0.536,-0.114,0.219
mkt-rf,1.0055,0.014,72.746,0.0,0.978,1.033
FX Factor,-0.0015,0.003,-0.563,0.574,-0.007,0.004
