,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0748,0.108,0.693,0.489,-0.138,0.287
mkt-rf,0.9701,0.026,37.785,0.0,0.919,1.021
FX Factor,-0.003,0.004,-0.752,0.453,-0.011,0.005
