,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0575,0.075,-0.77,0.442,-0.205,0.09
mkt-rf,1.0075,0.012,82.594,0.0,0.983,1.031
FX Factor,0.002,0.002,0.839,0.402,-0.003,0.007
