,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0939,0.078,-1.204,0.23,-0.248,0.06
mkt-rf,1.0002,0.013,78.492,0.0,0.975,1.025
FX Factor,0.003,0.003,1.194,0.234,-0.002,0.008
