,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0031,0.151,-0.021,0.983,-0.3,0.294
mkt-rf,0.9764,0.013,73.968,0.0,0.95,1.002
FX Factor,-0.0003,0.005,-0.054,0.957,-0.011,0.01
