,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.066,0.107,-0.619,0.537,-0.276,0.144
mkt-rf,0.9945,0.009,106.33,0.0,0.976,1.013
FX Factor,0.0023,0.004,0.599,0.55,-0.005,0.01
