,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1654,0.114,-1.445,0.15,-0.391,0.06
mkt-rf,1.0351,0.018,56.605,0.0,0.999,1.071
FX Factor,0.007,0.005,1.548,0.123,-0.002,0.016
