,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1803,0.134,-1.345,0.18,-0.444,0.084
mkt-rf,1.037,0.022,47.327,0.0,0.994,1.08
FX Factor,0.0066,0.004,1.529,0.128,-0.002,0.015
