,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.007,0.065,-0.108,0.914,-0.134,0.12
mkt-rf,1.0,0.01,96.7,0.0,0.98,1.02
FX Factor,0.0003,0.003,0.106,0.916,-0.005,0.005
