,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0366,0.095,0.388,0.699,-0.15,0.223
mkt-rf,0.9982,0.015,64.614,0.0,0.968,1.029
FX Factor,-0.0012,0.003,-0.405,0.686,-0.007,0.005
