,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0942,0.109,0.862,0.389,-0.121,0.309
mkt-rf,0.9836,0.018,55.096,0.0,0.948,1.019
FX Factor,-0.0034,0.004,-0.977,0.33,-0.01,0.004
