,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1482,0.194,-0.765,0.445,-0.53,0.233
mkt-rf,1.0564,0.046,22.931,0.0,0.966,1.147
FX Factor,0.0059,0.007,0.822,0.412,-0.008,0.02
