,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2472,0.187,1.325,0.186,-0.12,0.615
mkt-rf,1.0029,0.016,61.349,0.0,0.971,1.035
FX Factor,-0.0089,0.007,-1.347,0.179,-0.022,0.004
