,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0831,0.061,1.355,0.177,-0.038,0.204
mkt-rf,0.9611,0.015,65.85,0.0,0.932,0.99
FX Factor,-0.0034,0.002,-1.504,0.134,-0.008,0.001
