,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0267,0.06,-0.445,0.656,-0.145,0.091
mkt-rf,0.9939,0.014,69.661,0.0,0.966,1.022
FX Factor,0.0008,0.002,0.351,0.726,-0.004,0.005
