,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0276,0.107,0.257,0.797,-0.184,0.239
mkt-rf,0.9938,0.026,38.874,0.0,0.943,1.044
FX Factor,-0.0011,0.004,-0.281,0.779,-0.009,0.007
