,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0232,0.113,-0.206,0.837,-0.245,0.199
mkt-rf,0.9977,0.018,55.411,0.0,0.962,1.033
FX Factor,0.0007,0.004,0.151,0.88,-0.008,0.009
