,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2647,0.372,-0.711,0.478,-0.998,0.469
mkt-rf,1.0,0.033,30.651,0.0,0.936,1.064
FX Factor,0.0096,0.013,0.728,0.467,-0.016,0.035
