,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0292,0.131,0.222,0.824,-0.23,0.288
mkt-rf,0.9958,0.012,86.488,0.0,0.973,1.018
FX Factor,-0.0011,0.005,-0.248,0.804,-0.01,0.008
