,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0952,0.057,-1.657,0.099,-0.208,0.018
mkt-rf,0.99,0.009,105.396,0.0,0.971,1.008
FX Factor,0.0028,0.002,1.502,0.134,-0.001,0.006
