,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0623,0.083,-0.748,0.455,-0.226,0.102
mkt-rf,1.0089,0.013,75.82,0.0,0.983,1.035
FX Factor,0.0025,0.003,0.772,0.441,-0.004,0.009
