,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1219,0.107,-1.136,0.257,-0.333,0.09
mkt-rf,1.0164,0.018,57.937,0.0,0.982,1.051
FX Factor,0.0043,0.003,1.244,0.215,-0.003,0.011
