,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0916,0.163,-0.563,0.574,-0.412,0.229
mkt-rf,1.0223,0.039,26.404,0.0,0.946,1.099
FX Factor,0.0035,0.006,0.575,0.566,-0.008,0.015
