,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0092,0.045,-0.206,0.837,-0.097,0.079
mkt-rf,1.0026,0.007,140.317,0.0,0.988,1.017
FX Factor,0.0004,0.002,0.242,0.809,-0.003,0.004
