,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1253,0.082,-1.533,0.127,-0.286,0.036
mkt-rf,0.9813,0.007,137.001,0.0,0.967,0.995
FX Factor,0.0042,0.003,1.443,0.15,-0.002,0.01
