,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0148,0.094,-0.157,0.876,-0.2,0.171
mkt-rf,0.9976,0.015,66.351,0.0,0.968,1.027
FX Factor,0.0004,0.004,0.106,0.916,-0.007,0.008
