,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2523,0.32,0.789,0.431,-0.378,0.882
mkt-rf,0.9935,0.028,35.453,0.0,0.938,1.049
FX Factor,-0.0091,0.011,-0.806,0.421,-0.031,0.013
