,coef,std err,t,P>|t|,[0.025,0.975]
const,0.122,0.221,0.553,0.581,-0.313,0.557
mkt-rf,0.9399,0.053,17.9,0.0,0.836,1.043
FX Factor,-0.0049,0.008,-0.597,0.551,-0.021,0.011
