,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2162,0.152,1.418,0.158,-0.084,0.517
mkt-rf,1.0286,0.025,41.277,0.0,0.979,1.078
FX Factor,-0.0063,0.005,-1.281,0.201,-0.016,0.003
